"","SubjectID","EvaluatorID","Relationship","StartDate","EndDate","GritPas_2","GritPas_4","GritPas_22","GritPas_23","GritPas_26","GritPas_28","GritPas_27","GritPer_13","GritPer_14","GritPer_18","GritPer_19","GritPer_20","HumMot_4","HumMot_5","HumMot_6","HumMot_9","HumMot_13","HumRec_9","HumRec_10","HumRec_12","HumRec_13","HumRec_14","Giver_1","Giver_2","Giver_5","Giver_3","Giver_10","Matcher_1","Matcher_2","Matcher_3","Matcher_4","Taker_3","Taker_4","Taker_6","Taker_8","Perf_1","Perf_2","Perf_3","Perf_4","Perf_5","GritPer_scale","GritPas_scale","HumMot_scale","HumRec_scale","Giver_scale","Matcher_scale","Taker_scale","avg_perf","year","class"
"1694","P_88PzKrOY5BKoJDf","P_8dik6R5qaOJOPYx","Fellow Student","1601209423","1601303320",4,4,4,4,4,4,4,5,5,6,4,4,5,5,6,5,6,4,4,5,5,6,6,7,5,6,5,4,6,3,3,2,3,4,3,84,82,95,85,86,4.8,4,5.4,4.8,5.8,4,3,86.4,"2020","2022"
"1695","P_88PzKrOY5BKoJDf","P_1ZdLZYu7uVrtqRf","Fellow Student","1601314295","1601314892",5,5,7,7,7,7,7,7,7,7,7,6,6,4,6,7,5,6,3,6,3,6,7,7,7,7,7,1,5,1,1,1,1,5,1,91,82,91,91,91,6.8,6.42857142857143,5.6,4.8,7,2,2,89.2,"2020","2022"
"1696","P_8BNAuYfrIOlGcTP","P_8BNAuYfrIOlGcTP","Self","1600952162","1601327715",7,2,3,6,7,6,6,6,7,7,6,7,7,2,7,7,5,5,2,7,2,5,7,7,6,6,1,6,7,7,6,7,6,7,6,90,80,95,95,98,6.6,5.28571428571429,5.6,4.2,5.4,6.5,6.5,91.6,"2020","2022"
"1697","P_8BNAuYfrIOlGcTP","P_3jZ2TMMjqFh5I69","Learning Teammate","1601036462","1601132509",7,7,4,2,4,4,7,7,7,7,4,7,4,4,4,7,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,2,2,80,80,99,99,93,6.4,5,4.6,4,4.2,4,3,90.2,"2020","2022"
"1698","P_8BNAuYfrIOlGcTP","P_1FwK3AwFuxQTV2J","Learning Teammate","1601314937","1601315350",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4,4,6,4,4,4,4,4,4,4,4,6,4,4,4,NA,72,72,71,65,4,4,4,4.4,4.4,4,4.5,70,"2020","2022"
"1699","P_8BRBIbMLgV1MESN","P_ai4BbCf7L5HLeQJ","Fellow Student","1601320100","1601320584",7,7,7,2,5,2,6,6,6,6,6,6,6,5,6,7,5,6,5,5,5,6,5,5,6,4,4,4,5,5,4,4,4,4,3,85,85,80,85,90,6,5.14285714285714,5.8,5.4,4.8,4.5,3.75,85,"2020","2021"
"1700","P_8BRBIbMLgV1MESN","P_8H3NZHOf1hTtmyV","DirectReport","1601301797","1601304656",7,7,7,4,7,6,7,7,7,6,7,6,7,7,6,7,7,6,7,7,7,7,5,5,6,6,5,4,4,5,4,4,7,5,5,90,98,75,95,NA,6.6,6.42857142857143,6.8,6.8,5.4,4.25,5.25,89.5,"2020","2021"
"1701","P_8bSjmPItqiH2GQR","P_8bSjmPItqiH2GQR","Self","1601194527","1601195142",6,5,5,4,5,2,5,6,6,5,5,5,5,5,4,6,5,6,4,5,4,7,7,5,6,5,3,5,4,6,3,7,5,6,4,91,95,85,93,93,5.4,4.57142857142857,5,5.2,5.2,4.5,5.5,91.4,"2020","2021"
"1702","P_8bSjmPItqiH2GQR","P_9BwB1ocJBsLs5uJ","Fellow Student","1601327987","1601330923",6,4,7,5,7,5,6,7,6,6,5,6,5,4,6,6,5,4,5,5,5,5,6,5,4,6,4,4,4,6,4,5,5,5,4,91,91,64,90,85,6,5.71428571428571,5.2,4.8,5,4.5,4.75,84.2,"2020","2021"
"1703","P_8bSjmPItqiH2GQR","P_eQWEnq8Nuqo0UE5","Fellow Student","1601107373","1601108240",3,5,6,6,6,6,7,7,7,4,6,4,4,3,3,5,5,4,4,5,5,5,4,6,7,4,4,5,5,5,5,6,6,6,3,88,98,47,67,74,5.6,5.57142857142857,4,4.6,5,5,5.25,74.8,"2020","2021"
"1704","P_8bSjmPItqiH2GQR","P_el1L4Aq8bLsbvkV","Fellow Student","1601032984","1601644116",7,6,5,5,7,3,7,7,7,NA,6,4,6,2,7,6,6,3,4,7,6,5,6,6,7,5,7,3,6,7,2,7,3,5,1,100,100,99,100,100,6,5.71428571428571,5.4,5,6.2,4.5,4,99.8,"2020","2021"
"1705","P_8bSjmPItqiH2GQR","P_b9QEhMaJEQD84Yd","Fellow Student","1601118529","1601120953",6,5,5,7,7,6,6,6,7,6,6,7,6,2,3,7,6,4,5,7,4,6,5,4,5,4,4,4,3,6,3,4,4,5,3,85,90,65,90,92,6.4,6,4.8,5.2,4.4,4,4,84.4,"2020","2021"
"1706","P_8bSjmPItqiH2GQR","P_80mbssZ9QqHfgpf","Fellow Student","1600708034","1600708710",6,4,6,4,5,3,5,7,7,5,6,5,6,4,5,6,5,4,5,6,5,6,7,5,6,6,5,5,5,7,4,6,5,5,3,88,87,70,90,82,6,4.71428571428571,5.2,5.2,5.8,5.25,4.75,83.4,"2020","2021"
"1707","P_8bSjmPItqiH2GQR","P_9mELJJDuvT49Azj","Manager","1601055702","1601293362",6,4,6,4,4,4,6,6,6,6,6,6,6,7,6,6,6,2,4,6,4,6,6,6,7,6,6,2,4,1,4,1,4,4,3,94,94,100,100,95,6,4.85714285714286,6.2,4.4,6.2,2.75,3,96.6,"2020","2021"
"1708","P_8c88ialA5CSUO8t","P_8c88ialA5CSUO8t","Self","1599588651","1600969368",4,3,7,6,7,7,5,7,7,7,7,7,6,7,6,6,6,7,7,6,6,7,6,7,7,7,5,5,6,1,1,4,7,2,5,90,96,80,93,92,7,5.57142857142857,6.2,6.6,6.4,3.25,4.5,90.2,"2020","2022"
"1709","P_8c88ialA5CSUO8t","P_71YCHvlEBRpkIrH","Learning Teammate","1601267053","1601267656",7,7,6,6,6,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,6,7,7,5,6,5,7,6,5,7,6,6,6,100,100,98,100,99,7,6.42857142857143,6.8,6.8,6.2,5.75,6.25,99.4,"2020","2022"
"1710","P_8c88ialA5CSUO8t","P_3yKcIMFYO79qHwF","Fellow Student","1601312869","1601314076",6,6,4,2,4,6,6,NA,6,6,6,6,4,4,5,4,4,6,4,6,3,4,4,4,4,5,4,4,4,4,4,4,3,6,3,96,96,95,97,97,6,4.85714285714286,4.2,4.6,4.2,4,4,96.2,"2020","2022"
"1711","P_8c88ialA5CSUO8t","P_9Bs5fJbeCXYXG17","Learning Teammate","1601323136","1601324165",3,7,7,3,5,6,7,7,7,7,7,7,7,3,6,7,7,7,6,7,7,5,7,4,2,5,5,2,6,7,1,5,5,3,1,93,67,44,96,95,7,5.42857142857143,6,6.4,4.6,4,3.5,79,"2020","2022"
"1712","P_8c88ialA5CSUO8t","P_eLfHLlNXp3eA2QR","Learning Teammate","1601328010","1601328901",7,7,7,7,7,7,6,7,6,7,7,6,7,3,3,7,5,6,6,7,7,6,6,5,7,6,5,2,7,5,2,6,5,6,2,96,98,90,100,97,6.6,6.85714285714286,5,6.4,5.8,4,4.75,96.2,"2020","2022"
"1713","P_8c88ialA5CSUO8t","P_0GswNH76ZPL5yrX","Fellow Student","1599592516","1599598336",7,6,6,6,5,6,6,7,6,6,7,5,7,5,6,5,6,5,4,7,4,6,5,4,6,5,6,6,7,7,7,6,5,7,3,80,80,70,80,80,6.2,6,5.8,5.2,5.2,6.75,5.25,78,"2020","2022"
"1714","P_8c88ialA5CSUO8t","P_2bq9ly2IPkrCFmZ","Peer","1600006002","1600008531",7,NA,7,4,7,4,6,7,6,7,7,7,NA,6,7,6,6,7,7,7,6,6,6,6,7,6,6,2,6,6,2,NA,NA,NA,2,99,99,87,99,99,6.8,5.83333333333333,6.25,6.6,6.2,4,2,96.6,"2020","2022"
"1715","P_8c88ialA5CSUO8t","P_bsCAefw11MoBhiZ","Manager","1600426250","1600428326",6,7,7,6,7,7,7,7,7,7,7,7,7,7,5,7,7,6,7,7,7,7,7,6,6,7,5,5,7,7,4,7,6,7,6,96,92,82,96,95,7,6.71428571428571,6.6,6.8,6.2,5.75,6.5,92.2,"2020","2022"
"1716","P_8c88ialA5CSUO8t","P_8pQoeeMnMIcR4nX","Other","1600710733","1600712487",7,7,7,5,7,6,7,7,7,7,7,7,7,7,4,7,7,7,7,6,7,7,6,6,4,7,4,2,4,7,1,7,7,7,2,95,96,45,97,90,7,6.57142857142857,6.4,6.8,5.4,3.5,5.75,84.6,"2020","2022"
"1717","P_8c88ialA5CSUO8t","P_8tT19JLzQHzX75H","Peer","1601295622","1601297285",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,6,4,5,5,4,4,6,4,4,4,4,3,50,NA,90,NA,60,4,4,4.4,4,4.8,4.5,3.75,66.6666666666667,"2020","2022"
"1718","P_8c9Hk57nbLwJrr7","P_8c9Hk57nbLwJrr7","Self","1600175205","1600175782",2,7,5,1,4,4,4,7,7,7,5,3,6,3,4,7,7,6,6,2,6,7,2,5,7,7,4,1,6,4,2,6,5,7,6,60,71,85,61,70,5.8,3.85714285714286,5.4,5.4,5,3.25,6,69.4,"2020","2022"
"1719","P_8c9Hk57nbLwJrr7","P_251DD0uH3YliYPH","Learning Teammate","1600078890","1600080195",6,4,7,4,5,4,4,7,7,6,7,4,4,6,6,6,4,4,4,7,4,7,6,6,6,6,6,1,4,2,2,2,4,2,1,90,100,100,95,95,6.2,4.85714285714286,5.2,5.2,6,2.25,2.25,96,"2020","2022"
"1720","P_8c9Hk57nbLwJrr7","P_d6YbEURaol08Tkx","Learning Teammate","1600721641","1600722431",6,6,5,6,6,6,5,7,7,6,6,5,4,6,6,3,5,6,7,5,6,4,NA,6,6,5,5,5,6,6,6,5,6,7,3,90,90,82,85,91,6.2,5.71428571428571,4.8,5.6,5.5,5.75,5.25,87.6,"2020","2022"
"1721","P_8c9Hk57nbLwJrr7","P_6A3dCh803E6QadD","Manager","1599657728","1599663047",6,7,2,1,3,3,4,6,5,5,5,4,4,7,6,6,5,4,3,5,3,6,7,4,6,4,3,3,5,3,3,1,5,5,3,92,92,36,99,85,5,3.71428571428571,5.6,4.2,4.8,3.5,3.5,80.8,"2020","2022"
"1722","P_8c9Hk57nbLwJrr7","P_5gAwLVKco0ODDTv","Peer","1599742572","1599745532",7,7,7,4,5,6,6,6,4,6,6,5,6,6,7,7,6,6,6,7,4,7,5,6,6,5,6,3,6,6,4,7,6,4,6,71,72,100,93,86,5.4,6,6.4,6,5.6,4.75,5.75,84.4,"2020","2022"
"1723","P_8c9Hk57nbLwJrr7","P_egm9q7aeOhQRaMR","Other","1600064374","1600065603",6,6,6,2,4,4,6,7,4,6,6,6,6,6,7,5,6,4,4,7,4,6,6,4,7,4,6,4,4,2,4,4,4,4,2,90,90,80,100,95,5.8,4.85714285714286,6,5,5.4,3.5,3.5,91,"2020","2022"
"1724","P_8c9Hk57nbLwJrr7","P_dgsmgPRnq0cKEFn","Other","1599923909","1601123878",7,7,1,3,4,5,5,4,5,7,6,6,4,4,6,7,6,6,4,5,3,6,6,4,7,6,5,1,3,4,1,3,4,4,1,86,86,86,86,86,5.6,4.57142857142857,5.4,4.8,5.6,2.25,3,86,"2020","2022"
"1725","P_8CCAX7MTMro0pox","P_8CCAX7MTMro0pox","Self","1601244336","1601319689",2,4,6,2,5,5,3,6,3,7,7,6,6,5,5,5,6,4,6,6,6,7,6,4,7,5,4,5,6,6,5,5,3,4,4,80,70,70,80,80,5.8,3.85714285714286,5.4,5.8,5.2,5.5,4,76,"2020","2022"
"1726","P_8CCAX7MTMro0pox","P_4Gcku9wxnUZFEeF","Learning Teammate","1601308536","1601309097",4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,73,66,64,89,78,4,3.85714285714286,4,4,4,4,3.75,74,"2020","2022"
"1727","P_8CCAX7MTMro0pox","P_40FDSPch01i4QIt","Learning Teammate","1601377897","1601378974",6,7,6,2,5,2,5,7,5,6,6,5,6,6,6,6,6,6,4,6,5,6,6,6,6,6,6,3,5,5,3,2,2,2,2,85,85,90,90,88,5.8,4.71428571428571,6,5.4,6,4,2,87.6,"2020","2022"
"1728","P_8CCAX7MTMro0pox","P_9LZfQaoYQhTMgZv","Peer","1600789296","1601069311",4,4,4,2,2,2,2,6,5,5,5,5,5,5,5,5,4,5,4,6,5,5,5,4,6,6,5,2,6,5,5,4,4,3,2,94,95,93,96,98,5.2,2.85714285714286,4.8,5,5.2,4.5,3.25,95.2,"2020","2022"
"1729","P_8CCAX7MTMro0pox","P_cS9EvyQ4wkBZbbT","Peer","1600793152","1600950476",2,7,5,6,6,2,2,6,5,6,5,4,6,4,5,6,5,3,4,5,4,5,5,4,4,4,5,3,5,7,2,2,2,2,1,90,70,75,90,85,5.2,4.28571428571429,5.2,4.2,4.4,4.25,1.75,82,"2020","2022"
"1730","P_8CCAX7MTMro0pox","P_cPdvMxGqwGHDsq1","Peer","1600950027","1601113862",4,7,7,4,6,5,5,7,6,6,6,6,6,5,5,4,4,4,5,6,5,6,6,5,5,5,5,3,5,4,4,6,6,5,2,89,91,73,89,92,6.2,5.42857142857143,4.8,5.2,5.2,4,4.75,86.8,"2020","2022"
"1731","P_8CCAX7MTMro0pox","P_dgLhcV5G7clFk5D","DirectReport","1601267280","1601269823",6,6,5,4,6,2,5,6,4,6,6,7,5,4,6,6,5,5,4,5,5,6,6,7,6,6,7,2,7,7,4,2,4,3,3,90,75,90,85,90,5.8,4.85714285714286,5.2,5,6.4,5,3,86,"2020","2022"
"1732","P_8CCAX7MTMro0pox","P_0Mvh3CnFxibHUSF","DirectReport","1601845063","1601848918",7,7,7,6,6,3,6,7,7,7,7,6,6,6,7,6,7,7,5,7,5,7,7,6,7,7,6,4,5,6,6,5,7,3,2,100,100,100,100,100,6.8,6,6.4,6.2,6.6,5.25,4.25,100,"2020","2022"
"1733","P_8CCAX7MTMro0pox","P_eyvPhXOxA0aSjC5","Manager","1602235492","1602237499",5,5,5,2,6,6,3,6,6,5,5,5,6,3,6,6,2,3,4,5,4,6,5,3,3,4,5,4,4,5,3,2,2,5,2,95,75,90,75,85,5.4,4.57142857142857,4.6,4.4,4,4,2.75,84,"2020","2022"
"1734","P_8CE45Km5lm4jTTv","P_8CE45Km5lm4jTTv","Self","1599645901","1599718096",2,5,4,2,4,3,4,7,7,6,6,5,7,6,7,7,6,4,6,5,6,7,6,4,7,4,6,2,5,2,2,4,4,2,4,NA,NA,85,NA,70,6.2,3.42857142857143,6.6,5.6,5.4,2.75,3.5,77.5,"2020","2022"
"1735","P_8CE45Km5lm4jTTv","P_b90D51lVodKkbvD","Learning Teammate","1600950615","1600951841",4,5,4,1,2,2,5,6,3,4,4,5,5,4,5,3,5,5,4,4,4,4,6,6,6,6,7,1,6,4,2,2,3,2,1,54,37,82,65,69,4.4,3.28571428571429,4.4,4.2,6.2,3.25,2,61.4,"2020","2022"
"1736","P_8CE45Km5lm4jTTv","P_6P7mNBM8RaKHyIZ","Learning Teammate","1601320642","1601322422",4,4,4,2,2,2,4,6,5,4,5,4,4,4,5,5,4,6,4,6,5,6,6,5,5,4,6,2,2,2,2,2,4,2,4,60,55,70,60,60,4.8,3.14285714285714,4.4,5.4,5.2,2,3,61,"2020","2022"
"1737","P_8CE45Km5lm4jTTv","P_3IDrvI3pwt1nePH","Learning Teammate","1601331409","1601332334",5,6,5,1,3,1,4,5,3,4,5,5,6,4,6,4,5,6,4,5,6,6,5,5,6,5,5,5,6,5,3,3,3,2,2,75,70,85,80,80,4.4,3.57142857142857,5,5.4,5.2,4.75,2.5,78,"2020","2022"
"1738","P_8CE45Km5lm4jTTv","P_86qoXMRXgCcuEAd","Peer","1600693642","1600695342",7,6,6,4,6,6,7,6,6,6,6,7,7,7,7,6,6,4,4,6,6,7,7,7,7,4,7,3,7,5,2,6,7,6,6,90,90,99,95,98,6.2,6,6.6,5.4,6.4,4.25,6.25,94.4,"2020","2022"
"1739","P_8CE45Km5lm4jTTv","P_8iB7IM3VijBEtjT","Peer","1599717471","1601915533",2,5,4,4,7,5,4,7,7,7,6,6,7,6,6,7,7,7,6,7,5,7,2,1,7,3,4,6,3,6,3,7,4,7,7,82,86,62,93,90,6.6,4.42857142857143,6.6,6.4,3.4,4.5,6.25,82.6,"2020","2022"
"1740","P_8dik6R5qaOJOPYx","P_8dik6R5qaOJOPYx","Self","1601117164","1601320914",6,6,3,3,3,5,5,5,5,6,4,6,5,3,4,5,4,6,4,5,4,5,6,6,5,7,6,3,6,3,2,5,2,4,6,83,86,85,86,86,5.2,4.42857142857143,4.2,4.8,6,3.5,4.25,85.2,"2020","2022"
"1741","P_8dik6R5qaOJOPYx","P_88PzKrOY5BKoJDf","Fellow Student","1601187745","1601189955",5,6,6,5,6,4,6,7,6,6,6,6,6,6,6,6,7,6,6,7,6,6,7,7,7,7,7,6,7,7,6,5,2,3,1,80,80,90,80,80,6.2,5.42857142857143,6.2,6.2,7,6.5,2.75,82,"2020","2022"
"1742","P_8dik6R5qaOJOPYx","P_6FmMbtftJNMuxYV","Learning Teammate","1600639112","1600640085",7,4,7,4,4,4,7,7,7,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,3,7,7,3,4,4,4,3,75,75,90,92,89,7,5.28571428571429,6.6,7,7,5,3.75,84.2,"2020","2022"
"1743","P_8dik6R5qaOJOPYx","P_ePepsIV71hw0Wmp","Learning Teammate","1600162183","1600864078",6,7,6,3,6,3,5,6,2,5,6,5,5,6,7,6,6,6,5,5,5,6,6,6,6,5,3,3,5,5,2,6,2,3,3,91,65,61,68,80,4.8,5.14285714285714,6,5.4,5.2,3.75,3.5,73,"2020","2022"
"1744","P_8dik6R5qaOJOPYx","P_77Dcal0Ai37cXwp","Learning Teammate","1601320101","1601323087",5,4,5,5,4,3,5,6,5,5,5,5,5,6,5,6,6,6,5,5,6,5,5,6,6,6,6,3,6,3,3,3,5,3,3,76,76,89,76,79,5.2,4.42857142857143,5.6,5.4,5.8,3.75,3.5,79.2,"2020","2022"
"1745","P_8dik6R5qaOJOPYx","P_0iJ7nBFdEkx8h3D","Fellow Student","1600127555","1600950416",4,7,7,6,6,7,7,7,7,7,7,7,6,7,3,7,7,7,7,7,7,7,7,7,5,7,5,4,7,2,2,6,6,7,4,55,80,45,90,75,7,6.28571428571429,6,7,6.2,3.75,5.75,69,"2020","2022"
"1746","P_8dik6R5qaOJOPYx","P_4T33UdcwV5fFMsB","Peer","1601128076","1601129993",7,6,7,7,7,7,6,7,7,7,7,6,6,6,6,7,5,5,6,6,7,7,7,6,4,7,6,3,7,5,2,2,4,1,1,80,90,70,100,90,6.8,6.71428571428571,6,6.2,6,4.25,2,86,"2020","2022"
"1747","P_8e8rnpToj4ozMHz","P_8e8rnpToj4ozMHz","Self","1600355953","1600977349",4,2,3,3,3,4,5,6,5,5,5,3,6,6,6,5,6,6,7,5,6,7,5,7,6,6,5,5,7,5,3,3,5,5,5,57,66,76,61,83,4.8,3.42857142857143,5.8,6.2,5.8,5,4.5,68.6,"2020","2022"
"1748","P_8e8rnpToj4ozMHz","P_cuv3wBqdbtaSN2B","Peer","1599757145","1599759495",6,5,6,4,4,3,6,6,6,6,7,5,4,6,6,6,6,6,3,6,5,6,6,5,4,6,6,3,5,4,3,3,3,4,3,96,97,98,100,100,6,4.85714285714286,5.6,5.2,5.4,3.75,3.25,98.2,"2020","2022"
"1749","P_8e8rnpToj4ozMHz","P_9WvIH5fOSRvTr1P","DirectReport","1599555548","1600624719",4,7,7,6,5,5,6,5,7,7,5,7,7,6,5,6,6,5,7,6,6,6,6,7,7,4,5,5,7,7,4,7,6,5,5,80,80,80,81,80,6.2,5.71428571428571,6,6,5.8,5.75,5.75,80.2,"2020","2022"
"1750","P_8e8rnpToj4ozMHz","P_6EZNinHfauL2Yg5","Manager","1600637268","1600893444",6,6,6,5,5,5,5,7,6,5,5,6,7,6,5,5,5,4,4,5,4,5,5,3,6,4,3,3,4,6,3,6,6,7,4,85,85,70,90,76,5.8,5.42857142857143,5.6,4.4,4.2,4,5.75,81.2,"2020","2022"
"1751","P_8e8rnpToj4ozMHz","P_eswaygVadYYfmeN","Manager","1601374083","1601375406",5,6,6,4,5,5,6,6,5,6,6,5,6,7,7,6,7,6,6,6,5,6,7,6,6,6,6,3,5,6,4,6,4,3,2,81,80,92,84,84,5.6,5.28571428571429,6.6,5.8,6.2,4.5,3.75,84.2,"2020","2022"
"1752","P_8e8rnpToj4ozMHz","P_e4AKrMfWjsbarJ3","DirectReport","1600179817","1600458629",6,4,5,2,6,1,4,6,6,5,6,4,6,7,7,7,6,6,3,6,6,7,7,6,6,6,6,2,4,7,2,1,4,5,2,80,70,100,70,85,5.4,4,6.6,5.6,6.2,3.75,3,81,"2020","2022"
"1753","P_8e8rnpToj4ozMHz","P_3ELnRJAUxpfRKIJ","Manager","1601119966","1601122503",4,6,5,4,5,5,6,7,7,5,6,6,6,6,6,6,3,5,4,6,4,5,7,5,4,6,5,4,6,6,4,6,6,6,3,90,70,80,90,90,6.2,5,5.4,4.8,5.4,5,5.25,84,"2020","2022"
"1754","P_8erXyWFv5OkNqpD","P_8erXyWFv5OkNqpD","Self","1600588917","1601281714",4,3,3,3,3,3,3,6,6,6,6,3,5,6,6,5,5,4,5,6,5,6,6,5,7,5,5,2,6,5,3,5,4,3,5,70,70,70,71,72,5.4,3.14285714285714,5.4,5.2,5.6,4,4.25,70.6,"2020","2021"
"1755","P_8erXyWFv5OkNqpD","P_1OhMK5seCZOOukl","Learning Teammate","1601846293","1601847454",4,4,5,4,5,4,4,6,5,4,5,4,5,4,4,4,5,5,4,5,4,5,5,4,6,5,5,2,6,5,3,4,4,2,3,71,54,66,66,69,4.8,4.28571428571429,4.4,4.6,5,4,3.25,65.2,"2020","2021"
"1756","P_8erXyWFv5OkNqpD","P_0p6jQNQoGDqOf4h","Peer","1601993814","1601997479",3,4,4,3,3,6,4,7,6,6,6,6,5,1,3,6,2,4,2,7,2,2,6,6,7,4,6,3,5,7,3,5,6,6,3,100,75,100,100,95,6.2,3.85714285714286,3.4,3.4,5.8,4.5,5,94,"2020","2021"
"1757","P_8erXyWFv5OkNqpD","P_bEJtAr70nYaq5wh","Manager","1602063738","1602064712",4,6,5,2,4,4,5,6,4,6,6,4,6,6,6,6,6,4,6,6,6,6,4,4,6,5,6,2,4,4,4,4,3,1,2,80,80,90,90,85,5.2,4.28571428571429,6,5.6,5,3.5,2.5,85,"2020","2021"
"1758","P_8eTLMJ4Secz2y0J","P_8eTLMJ4Secz2y0J","Self","1601279123","1601282707",3,2,4,2,1,1,2,7,5,7,5,6,4,6,6,5,6,6,4,5,5,7,7,6,6,6,5,4,6,2,2,5,5,2,3,90,85,95,88,90,6,2.14285714285714,5.4,5.4,6,3.5,3.75,89.6,"2020","2021"
"1759","P_8eTLMJ4Secz2y0J","P_d5VBbF67p38IvR3","Fellow Student","1601303772","1601305652",6,4,4,1,1,2,4,6,6,7,6,7,7,5,5,6,6,6,5,5,4,6,5,5,4,4,6,1,3,3,3,2,4,1,4,90,95,100,90,95,6.4,3.14285714285714,5.8,5.2,4.8,2.5,2.75,94,"2020","2021"
"1760","P_8eTLMJ4Secz2y0J","P_2uwzrWmRolPpAcl","Peer","1600803219","1600925923",4,4,5,2,4,4,4,6,2,6,5,6,6,6,5,6,5,7,4,5,6,6,7,4,6,6,7,1,5,4,1,2,1,3,1,80,60,95,80,85,5,3.85714285714286,5.6,5.6,6,2.75,1.75,80,"2020","2021"
"1761","P_8eTLMJ4Secz2y0J","P_5bvBw55EODjhRUF","Fellow Student","1601314818","1601314949",4,5,6,2,2,2,2,6,5,2,6,2,7,3,6,6,4,6,2,5,3,6,6,2,4,1,2,6,2,2,6,7,5,4,7,51,62,90,51,51,4.2,3.28571428571429,5.2,4.4,3,4,5.75,61,"2020","2021"
"1762","P_8eTLMJ4Secz2y0J","P_3pZwzRX9zFx1bmJ","Other","1600070476","1600185275",2,3,6,5,6,3,6,6,6,6,6,7,6,6,6,6,6,6,4,5,6,6,6,5,6,6,6,5,6,6,6,3,6,3,3,80,89,95,50,85,6.2,4.42857142857143,6,5.4,5.8,5.75,3.75,79.8,"2020","2021"
"1763","P_8eTLMJ4Secz2y0J","P_1Y2Jwf8Qz4Aunc1","Other","1601214648","1601241830",3,4,2,2,1,2,4,4,4,4,4,4,4,4,7,6,4,4,4,4,4,4,6,4,6,7,7,4,4,7,2,4,4,4,1,90,90,100,91,95,4,2.57142857142857,5,4,6,4.25,3.25,93.2,"2020","2021"
"1764","P_8eTLMJ4Secz2y0J","P_2uhInbFucKZLMHj","Other","1601300950","1601325772",5,4,6,3,4,4,4,6,6,5,5,4,6,4,5,6,4,6,4,5,4,5,6,5,6,6,6,1,4,4,1,1,1,1,1,70,60,78,75,70,5.2,4.28571428571429,5,4.8,5.8,2.5,1,70.6,"2020","2021"
"1765","P_8eTLMJ4Secz2y0J","P_cU776KxSSAsKjSB","Peer","1601216649","1601217679",2,4,4,3,3,4,4,6,4,6,6,4,4,4,6,4,5,4,4,5,5,6,6,7,4,6,7,1,4,1,2,3,1,1,1,80,80,100,91,87,5.2,3.42857142857143,4.6,4.8,6,2,1.5,87.6,"2020","2021"
"1766","P_8eTLMJ4Secz2y0J","P_b7XswuyozH8cAUR","Peer","1601318794","1601319215",6,6,3,1,1,2,3,5,3,4,6,7,5,3,4,6,3,4,5,7,4,6,6,6,6,6,6,5,6,5,5,1,4,1,2,84,84,100,90,89,5,3.14285714285714,4.2,5.2,6,5.25,2,89.4,"2020","2021"
"1767","P_8eTLMJ4Secz2y0J","P_00zCkABnbh7rGa9","Peer","1601047230","1601287165",3,3,3,1,2,2,2,6,5,5,6,5,6,5,5,6,5,4,5,5,5,5,6,5,7,4,6,6,5,6,5,5,5,4,3,81,66,89,74,79,5.4,2.28571428571429,5.4,4.8,5.6,5.5,4.25,77.8,"2020","2021"
"1768","P_8fhTT6LOfomcJ1z","P_8fhTT6LOfomcJ1z","Self","1601224482","1601318565",4,2,3,5,6,5,7,6,5,7,5,3,5,5,6,6,6,4,3,2,1,5,6,5,7,5,6,5,4,5,3,5,5,4,4,87,87,95,92,95,5.2,4.57142857142857,5.6,3,5.8,4.25,4.5,91.2,"2020","2021"
"1769","P_8fhTT6LOfomcJ1z","P_56hZJmaKpAwfghL","Fellow Student","1600593841","1600594449",3,4,5,3,3,5,6,6,5,5,6,2,5,5,6,6,6,6,5,6,4,6,7,5,5,6,7,2,7,4,1,3,4,2,2,90,75,95,80,91,4.8,4.14285714285714,5.6,5.4,6,3.5,2.75,86.2,"2020","2021"
"1770","P_8fhTT6LOfomcJ1z","P_2uhInbFucKZLMHj","Fellow Student","1601282349","1601325064",4,4,6,4,4,4,6,6,6,5,6,5,5,5,5,7,4,6,4,5,6,5,7,6,6,6,7,1,5,4,1,2,1,5,1,83,73,83,83,83,5.6,4.57142857142857,5.2,5.2,6.4,2.75,2.25,81,"2020","2021"
"1771","P_8fhTT6LOfomcJ1z","P_enBg9BaUupGGJil","Learning Teammate","1600962486","1600963737",2,5,5,1,2,1,6,7,7,7,7,7,7,6,7,7,7,4,4,7,6,6,7,7,7,7,7,1,5,4,1,3,4,3,1,65,NA,100,40,75,7,3.14285714285714,6.8,5.4,7,2.75,2.75,70,"2020","2021"
